COUNT,MAX,HTTPS,Result,Details,UpdatedURL
1,291842,https://www.pbs.org/wgbh/cultureshock/whodecides/definitions.html,Success,,
1,120820,https://www.pbs.org/wgbh/evolution/sex/advantage/index.html,Success,,
1,242246,https://www.pbs.org/wgbh/globalconnections/mideast/themes/religion/index.html,Success,,
1,291504,https://www.pbs.org/wgbh/harvest/exist/,Success,,
1,303770,https://www.pbs.org/wgbh/latinmusicusa/music/salsa/,Success,,
1,242304,https://www.pbs.org/wgbh/nova/ancient/cracking-maya-code.html,Success,,
1,74401,https://www.pbs.org/wgbh/nova/article/cause-ice-age/,Success,,
1,60749,https://www.pbs.org/wgbh/nova/article/fate-of-easter-island/,Success,,
1,62692,https://www.pbs.org/wgbh/nova/article/gemstone-primer/,Success,,
1,242307,https://www.pbs.org/wgbh/nova/article/lost-inca-empire/,Success,,
1,242569,https://www.pbs.org/wgbh/nova/body/how-cells-divide.html,Success,,
1,114843,https://www.pbs.org/wgbh/nova/bridge/meetcable.html,Success,,
1,239180,https://www.pbs.org/wgbh/nova/earth/earth-peril.html,Success,,
1,88057,https://www.pbs.org/wgbh/nova/einstein/lrk-hand-emc2expl.html,Success,,
1,69019,https://www.pbs.org/wgbh/nova/einstein/relativity/,Success,,
1,61572,https://www.pbs.org/wgbh/nova/flood/deluge.html,Success,,
1,295054,https://www.pbs.org/wgbh/nova/labs/lab/cloud/research/classification/,Success,,
1,67327,https://www.pbs.org/wgbh/nova/labs/lab/rna/1/1/,Success,,
1,75300,https://www.pbs.org/wgbh/nova/link/evolution.html,Success,,
1,114843,https://www.pbs.org/wgbh/nova/lostempires/china/meetcable.html,Success,,
1,70263,https://www.pbs.org/wgbh/nova/maya/resources.html,Success,,
1,120819,https://www.pbs.org/wgbh/nova/methuselah/photosynthesis.html,Success,,
1,85653,https://www.pbs.org/wgbh/nova/origins/universe.html,Success,,
1,221141,https://www.pbs.org/wgbh/nova/sciencenow/3214/06.html,Success,,
1,75239,https://www.pbs.org/wgbh/nova/series/becoming-human/,Success,,
1,69028,https://www.pbs.org/wgbh/nova/time/,Success,,
1,69346,https://www.pbs.org/wgbh/nova/typhoid/,Success,,
1,248742,https://www.pbs.org/wgbh/nova/video/epigenetics/,Success,,
1,240813,https://www.pbs.org/wgbh/pages/frontline/shows/binladen/who/bio.html,Success,,
1,117997,https://www.pbs.org/wgbh/pages/frontline/shows/religion/maps/cron.html,Success,,
1,80815,https://www.pbs.org/wgbh/roadshow/,Success,,
1,109042,https://www.pbs.org/wgbh/theymadeamerica/whomade/slater_hi.html,Success,,
1,75071,https://www.pbs.org/wnet/african-americans-many-rivers-to-cross/video/the-cotton-economy-and-slavery/,Success,,
1,60764,https://www.pbs.org/wnet/americanmasters/diego-rivera-about-the-artist/64/,Success,,
1,207430,https://www.pbs.org/wnet/americanmasters/willa-cather-about-willa-cather/549/,Success,,
1,303637,https://www.pbs.org/wnet/secrets/witches-curse-clues-evidence/1501/,Success,,
1,303637,https://www.pbs.org/wnet/secrets/witches-curse-interview/1502/,Success,,
1,291212,https://www.pbs.org/wnet/shakespeare-uncovered/uncategorized/romeo-juliet-joseph-fiennes-preview-2/,Success,,
1,242279,https://www.pbs.org/wonders/Episodes/Epi2/swahi_2.htm,Success,,
1,113686,https://www.pcmag.com/archive/30-years-of-pc-operating-systems-286033,Success,,
1,302062,https://www.pcmag.com/archive/getting-organized-great-tips-for-better-file-names-264654,Success,,
1,113704,"https://www.pcmag.com/article2/0,2817,1130591,00.asp",404,"('Not Found', 'Nothing matches the given URI')",
1,302746,https://www.pcworld.com/article/2995399/15-simple-yet-powerful-excel-functions-you-need-to-know.html,Success,,
1,302754,https://www.pcworld.com/article/3263818/how-to-use-fonts-in-microsoft-word-excel-powerpoint-office.html,Success,,
1,260051,https://www.pearlharborsurvivorsonline.org/,Success,,
1,87713,https://www.pearson.com/us/higher-education/series/Lial-Greenwell-Ritchey-The-Applied-Calculus-Finite-Math-Series/4273865.html,Success,,
1,302797,https://www.pecentral.org/lessonideas/cues/archive9798/cues109798.html,Success,,
1,63542,https://www.pemberley.com/janeinfo/pridprej.html,Success,,
1,75235,https://www.penn.museum/,Success,,
1,292381,https://www.pennlive.com/life/2016/10/murals_of_pittsburgh.html,Success,,
1,81265,https://www.people-press.org/2018/10/29/elections-in-america-concerns-over-security-divisions-over-expanding-access-to-voting/,Success,,
1,86998,https://www.peoples-gas.com/my-account/understand/,Success,,
1,86818,https://www.pequerecetas.com/menus-semanales-para-ninos/menu-semanal-la-mejor-forma-de-organizarse/,Success,,
1,267671,https://www.performbetter.com/webapp/wcs/stores/servlet/PBOnePieceView?storeId=10151&amp;catalogId=10751&amp;pagename=209,404,"('Not Found', 'Nothing matches the given URI')",
1,131023,https://www.personal.psu.edu/users/w/x/wxh139/Fullan.htm,Success,,
1,281756,https://www.peru-machu-picchu.com/,Success,,
1,89191,https://www.pewresearch.org/fact-tank/2016/11/09/why-2016-election-polls-missed-their-mark/,Success,,
1,295570,https://www.pewresearch.org/fact-tank/2017/04/04/what-does-the-federal-government-spend-your-tax-dollars-on-social-insurance-programs-mostly/,Success,,
1,304194,https://www.pewresearch.org/fact-tank/2019/01/25/a-productivity-scorecard-for-115th-congress/,Success,,
1,113324,https://www.pewsocialtrends.org/2014/11/14/chapter-2-the-demographics-of-remarriage/,Success,,
1,74279,https://www.pewtrusts.org/-/media/assets/2018/01/sea_the_mid_atlantic_ridge.pdf,Success,,
1,61188,https://www.pferd-aktuell.de/,Success,,
1,302800,https://www.pga.com/learn,Success,,
1,267627,https://www.pgpedia.com/n/national-association-sport-and-physical-education,Success,,
1,112740,https://www.ph.ucla.edu/epi/snow.html,Success,,
1,61467,https://www.philmultic.com/home/instruments/,Success,,
1,291446,https://www.phipps.conservatory.org/visit-and-explore/explore/online-tour,Success,,
1,82675,https://www.phonebookoftheworld.com/france/city/city-of-marseille-map.gif,Redirected,URL should be updated to match Redirected URL,https://phonebookoftheworld.com/france/city/city-of-marseille-map.gif
1,238637,https://www.photius.com/wfb1999/vietnam/vietnam_geography.html,Success,,
1,60824,https://www.phototheque.net/Phototheques/Peintures/isle%20de%20fr%20plage%20tableau.jpg,404,"('Not Found', 'Nothing matches the given URI')",
1,86480,https://www.phy.olemiss.edu/HEP/QuarkNet/length.html,Success,,
1,76007,https://www.phys.ufl.edu/~peterson/phy2053/vectors.html,Success,,
1,112394,https://www.physicalactivityaustralia.org.au/wp-content/uploads/2016/09/Pre-Exercise-Screening-Form.pdf,Success,,
1,303944,https://www.physicianspractice.com/blog/importance-scientific-thinking-medicine,Success,,
1,90630,https://www.physics.mun.ca/~jjerrett/mirror/concavem.html,Success,,
1,115672,https://www.physics.uoguelph.ca/tutorials/ohm/Q.ohm.KCL.html,404,"('Not Found', 'Nothing matches the given URI')",
1,115652,https://www.physics.uoguelph.ca/tutorials/ohm/Q.ohm.intro.html,404,"('Not Found', 'Nothing matches the given URI')",
1,250935,https://www.physics247.com/physics-tutorial/sound-wave-equation.shtml,404,"('Not Found', 'Nothing matches the given URI')",
1,115682,https://www.physicsclassroom.com/calcpad/circuits/problems.cfm,Success,,
1,62805,https://www.physicsclassroom.com/class/1dkin/lesson-1/acceleration,Success,,
1,91608,https://www.physicsclassroom.com/class/1dkin/lesson-1/speed-and-velocity,Success,,
1,62766,https://www.physicsclassroom.com/class/1dkin/lesson-5/how-fast-and-how-far,Success,,
1,114567,https://www.physicsclassroom.com/class/1dkin/u1l1b.cfm,Success,,
1,62779,https://www.physicsclassroom.com/class/1dkin/u1l1c.cfm,Success,,
1,78003,https://www.physicsclassroom.com/class/circles/lesson-1/the-forbidden-f-word,Success,,
1,115667,https://www.physicsclassroom.com/class/circuits/lesson-4/combination-circuits,Success,,
1,82429,https://www.physicsclassroom.com/class/circuits/u9l1a.cfm,Success,,
1,82429,https://www.physicsclassroom.com/class/circuits/u9l2a.cfm,Success,,
1,82340,https://www.physicsclassroom.com/class/circuits/u9l2c.cfm,Success,,
1,84772,https://www.physicsclassroom.com/class/circuits/u9l3b.cfm,Success,,
1,115682,https://www.physicsclassroom.com/class/circuits/u9l4b.cfm,Success,,
1,62939,https://www.physicsclassroom.com/class/energy/,Success,,
1,90533,https://www.physicsclassroom.com/class/energy/lesson-1/power,Success,,
1,83398,https://www.physicsclassroom.com/class/estatics/lesson-3/coulomb-s-law,Success,,
1,82018,https://www.physicsclassroom.com/class/estatics/lesson-3/newton-s-laws-and-the-electrical-force,Success,,
1,82328,https://www.physicsclassroom.com/class/estatics/u8l2d.cfm,Success,,
1,81523,https://www.physicsclassroom.com/class/estatics/u8l4c.cfm,Success,,
1,303742,https://www.physicsclassroom.com/class/momentum/lesson-2/momentum-conservation-principle,Success,,
1,62835,https://www.physicsclassroom.com/class/newtlaws/,Success,,
1,78009,https://www.physicsclassroom.com/class/newtlaws/lesson-2/determining-the-net-force,Success,,
1,83292,https://www.physicsclassroom.com/class/newtlaws/lesson-2/the-meaning-of-force,Success,,
1,91624,https://www.physicsclassroom.com/class/newtlaws/lesson-3/newton-s-second-law,Success,,
1,62877,https://www.physicsclassroom.com/class/newtlaws/lesson-4/identifying-action-and-reaction-force-pairs,Success,,
1,62828,https://www.physicsclassroom.com/class/newtlaws/lesson-4/newton-s-third-law,Success,,
1,114574,https://www.physicsclassroom.com/class/newtlaws/u2l2c.cfm,Success,,
1,62838,https://www.physicsclassroom.com/class/newtlaws/u2l3a.cfm,Success,,
1,62814,https://www.physicsclassroom.com/class/newtlaws/u2l3e.cfm,Success,,
1,81245,https://www.physicsclassroom.com/class/refln/lesson-1/specular-vs-diffuse-reflection,Success,,
1,284453,https://www.physicsclassroom.com/class/refln/lesson-3/the-anatomy-of-a-curved-mirror,Success,,
1,304020,https://www.physicsclassroom.com/class/refrn/lesson-5/converging-lenses-ray-diagrams,Success,,
1,284453,https://www.physicsclassroom.com/class/refrn/lesson-5/the-anatomy-of-a-lens,Success,,
1,117934,https://www.physicsclassroom.com/class/sound/lesson-4/fundamental-frequency-and-harmonics,Success,,
1,85579,https://www.physicsclassroom.com/class/sound/lesson-5/open-end-air-columns,Success,,
1,89474,https://www.physicsclassroom.com/class/thermalp/lesson-2/calorimeters-and-calorimetry,Success,,
1,78025,https://www.physicsclassroom.com/class/thermalp/lesson-2/what-does-heat-do,Success,,
1,84597,https://www.physicsclassroom.com/class/vectors/lesson-1/relative-velocity-and-riverboat-problems,Success,,
1,62771,https://www.physicsclassroom.com/class/vectors/lesson-1/vector-addition,Success,,
1,62796,https://www.physicsclassroom.com/class/vectors/lesson-2/horizontally-launched-projectiles-problem-solving,Success,,
1,62804,https://www.physicsclassroom.com/class/vectors/lesson-2/non-horizontally-launched-projectiles-problem-solv,Success,,
1,114646,https://www.physicsclassroom.com/class/vectors/lesson-3/equilibrium-and-statics,Success,,
1,62863,https://www.physicsclassroom.com/class/vectors/u3l3a.cfm,Success,,
1,85205,https://www.physicsclassroom.com/class/waves,Success,,
1,70759,https://www.physicsclassroom.com/class/waves/lesson-0/pendulum-motion,Success,,
1,85198,https://www.physicsclassroom.com/class/waves/lesson-1/categories-of-waves,Success,,
1,238968,https://www.physicsclassroom.com/class/waves/lesson-1/what-is-a-wave,Success,,
1,85530,https://www.physicsclassroom.com/class/waves/lesson-2/energy-transport-and-the-amplitude-of-a-wave,Success,,
1,83953,https://www.physicsclassroom.com/class/waves/lesson-2/frequency-and-period-of-a-wave,Success,,
1,88664,https://www.physicsclassroom.com/class/waves/lesson-2/the-speed-of-a-wave,Success,,
1,89328,https://www.physicsclassroom.com/class/waves/lesson-2/the-wave-equation,Success,,
1,85306,https://www.physicsclassroom.com/class/waves/lesson-3/interference-of-waves,Success,,
1,85217,https://www.physicsclassroom.com/class/waves/lesson-3/the-doppler-effect,Success,,
1,84438,https://www.physicsclassroom.com/class/waves/lesson-4/traveling-waves-vs-standing-waves,Success,,
1,89328,https://www.physicsclassroom.com/class/waves/u10l2e.cfm,Success,,
1,75103,https://www.physicsclassroom.com/mmedia/circmot/ucm.cfm,Success,,
1,71134,https://www.physicsclassroom.com/mmedia/energy/ce.cfm,Success,,
1,199852,https://www.physicsclassroom.com/mmedia/estatics/esn.cfm,Success,,
1,91612,https://www.physicsclassroom.com/mmedia/kinema/acceln.cfm,Success,,
1,62804,https://www.physicsclassroom.com/mmedia/vectors/bds.cfm,Success,,
1,62776,https://www.physicsclassroom.com/physics-interactives/1-d-kinematics/vector-walk/vector-walk-interactive,Success,,
1,62921,https://www.physicsclassroom.com/physics-interactives/momentum-and-collisions/collision-carts/collision-carts-interactive,Success,,
1,87109,https://www.physicsoftheuniverse.com/scientists_einstein.html,Success,,
1,81841,https://www.physicstutorials.org/home/electrostatics/electroscope/100-electrical-forces-coulombs-law,Success,,
1,86270,https://www.physicstutorials.org/home/impulse-momentum/conservation-of-momentum,Success,,
1,62776,https://www.physicstutorials.org/home/mechanics/1d-kinematics/distance-and-displacement,Success,,
1,112622,https://www.physio-pedia.com/Illinois_Agility_Test,Success,,
1,112835,https://www.physio-pedia.com/Tendon_Biomechanics,Success,,
1,77162,https://www.pianoscales.org/whole-tone.html,Success,,
1,65301,https://www.pickthebrain.com/blog/7-strategies-to-become-a-better-public-speaker/,Success,,
1,60240,https://www.picturalissime.com/g/cezanne_compotier_verre_pomme_l.htm,Success,,
1,60063,https://www.pinterest.com/arqmasana/rejas/,Success,,
1,263335,https://www.pinterest.com/pin/95983035788149630/,Success,,
1,60011,https://www.pisos.com/,Success,,
1,212529,https://www.pitonyak.org/database/AndrewBase.pdf,Success,,
1,276893,https://www.pittsburghlive.com/x/dailycourier/editorial/s_191925.html,404,"('Not Found', 'Nothing matches the given URI')",
1,68871,https://www.pixar.com/index.html,404,"('Not Found', 'Nothing matches the given URI')",
1,260006,https://www.plagiarism.org/article/what-is-plagiarism,Success,,
1,81906,https://www.planet-wissen.de/geschichte/deutsche_geschichte/geschichte_der_gastarbeiter/pwwbgeschichtedergastarbeiter100.html,Success,,
1,61263,https://www.planet-wissen.de/gesellschaft/sport/fussballgeschichte/index.html,Success,,
1,84092,https://www.planetacurioso.com/categoria/sabias-que/,503,"('Service Unavailable', 'The server cannot process the request due to a high load')",
1,85540,https://www.planetary.org/multimedia/space-images/charts/the-solar-systems-major-moons.html?referrer=https://www.google.com/,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.planetary.org/multimedia/space-images/charts/the-solar-systems-major-moons.html?referrer=https:/www.google.com/
1,88481,https://www.planete.org/,Success,,
1,108581,https://www.plimoth.org/sites/default/files/media/pdf/historical_timeline.pdf,Success,,
1,209245,https://www.pljulianhs.net/ourpages/auto/2009/3/15/58332975/sample%20persuasive%20essay_Uniforms.pdf,Success,,
1,122134,https://www.plymouth.k12.wi.us/Staff%20Home%20Pages/High%20School/HS%20English/Cleary1/oldengI/lather.pdf,404,"('Not Found', 'Nothing matches the given URI')",
1,89463,https://www.pmel.noaa.gov/eoi/nemo/explorer/concepts/chemosynthesis.html,Success,,
1,116433,https://www.pnas.org/content/100/22/12847,Success,,
1,215226,https://www.poconorecord.com/1999/topstory/son27732.htm.,404,"('Not Found', 'Nothing matches the given URI')",
1,91393,https://www.podcastfrancaisfacile.com/podcast/chez-le-fromager-13.html,Success,,
1,77040,https://www.podcastfrancaisfacile.com/podcast/le-tour-de-france.html,Success,,
1,90300,https://www.podcastfrancaisfacile.com/podcast/les-activites-des-francais.html,Success,,
1,65684,https://www.podcastfrancaisfacile.com/podcast/qualites-defauts.html,Success,,
1,292030,https://www.podomatic.com/podcasts/bachtorap/episodes/2010-02-10t08_38_48-08_00,Success,,
1,208488,https://www.poem-generator.org.uk/haiku/,Success,,
1,207677,https://www.poemhunter.com/amy-lowell/,Success,,
1,303073,https://www.poemhunter.com/amy-lowell/poems/,Success,,
1,90414,https://www.poemhunter.com/antonio-machado/,Success,,
1,217302,https://www.poemhunter.com/best-poems/kathleen-griffin/a-water-colored-world/,Success,,
